PROCESO,AMBITO,ESTADO ELECCION,SUBNIVEL ENTIDAD,CARGO,TIPO ASOCIACION,SUJETO OBLIGADO,SIGLAS,NOMBRE COMPLETO,FECHA INICIO PROCESO,FECHA FIN PROCESO,FECHA HORA APROBACION,ESTATUS CONTABILIDAD,FECHA HORA CANCELACION,TOPE DE GASTOS,DIFERENCIA POR PRORRATEO,FINANCIEROS,OPERATIVOS DE LA CAMPAÑA,PRODUCCIÓN DE LOS MENSAJES PARA RADIO Y T.V.,PROPAGANDA,"PROPAGANDA EN DIARIOS, REVISTAS Y OTROS MEDIOS IMPRESOS",PROPAGANDA EN VÍA PÚBLICA,PROPAGANDA EXHIBIDA EN PÁGINAS DE INTERNET,PROPAGANDA UTILITARIA,TOTAL GASTOS
PREFO-CAM-20/21,FEDERAL,GUERRERO,Distrito 1-CD. ALTAMIRANO,DIPUTACION FEDERAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,DULCE MARIA MONTES LAGUNAS,04/04/2021,02/06/2021,06/04/2021 05:38:51 a.m.,ACTIVO,,1648189,,,3430.95,4044.99,,,,5558.11,,13034.05
PREFO-CAM-20/21,FEDERAL,SONORA,Distrito 2-NOGALES,DIPUTACION FEDERAL MR,COA,JUNTOS HACEMOS HISTORIA,JUNTOS HACEMOS HISTORIA,ANA LAURA BERNAL CAMARENA,04/04/2021,02/06/2021,06/04/2021 05:41:39 a.m.,ACTIVO,,1648189,,,16120,,,,,,,16120
PREFO-CAM-20/21,FEDERAL,VERACRUZ,Distrito 15-ORIZABA,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,TOMAS DE JESUS TORIBIO,04/04/2021,02/06/2021,06/04/2021 05:33:58 a.m.,ACTIVO,,1648189,,,,,26494.88,,,,85446.4,111941.28
PREFO-CAM-20/21,FEDERAL,QUINTANA ROO,Distrito 3-CANCUN,DIPUTACION FEDERAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,MARIA TERESA PAREDES HERNANDEZ,04/04/2021,02/06/2021,06/04/2021 05:40:44 a.m.,ACTIVO,,1648189,,,3430.95,551.05,,,,5558.11,,9540.11
PREFO-CAM-20/21,FEDERAL,SONORA,Distrito 4-GUAYMAS,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,JOSE JESUS FLORES VALADEZ,04/04/2021,02/06/2021,06/04/2021 05:37:52 a.m.,ACTIVO,,1648189,,,,,26494.88,,,,85446.4,111941.28
PREFO-CAM-20/21,FEDERAL,SONORA,Distrito 3-HERMOSILLO,DIPUTACION FEDERAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,ROCIO ADILENE PINO PINO,04/04/2021,02/06/2021,05/05/2021 11:26:17 a.m.,ACTIVO,,1648189,,,3430.95,4044.99,,,,5558.11,,13034.05
PREFO-CAM-20/21,FEDERAL,SINALOA,Distrito 4-GUASAVE,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,AGLAE BARRERAS HERNANDEZ,04/04/2021,02/06/2021,06/04/2021 05:36:53 a.m.,ACTIVO,,1648189,,,,,26494.88,,,,85446.4,111941.28
PREFO-CAM-20/21,FEDERAL,TABASCO,Distrito 6-VILLAHERMOSA,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,GUADALUPE VIDAL MUÑOZ,04/04/2021,02/06/2021,06/04/2021 05:39:09 a.m.,ACTIVO,,1648189,,,,,26494.88,,,,85446.4,111941.28
PREFO-CAM-20/21,FEDERAL,NUEVO LEON,Distrito 3-GRAL. ESCOBEDO,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,ALFONSO VILLA AMADOR,04/04/2021,02/06/2021,06/04/2021 05:38:11 a.m.,ACTIVO,,1648189,,,,,53929.61,,,,115208.02,169137.63
PREFO-CAM-20/21,FEDERAL,SONORA,Distrito 1-SAN LUIS RIO COLORADO,DIPUTACION FEDERAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,YADIRA ROCHA MONTOYA,04/04/2021,02/06/2021,06/04/2021 05:38:51 a.m.,ACTIVO,,1648189,,,3430.95,4044.99,,,,5558.11,,13034.05
PREFO-CAM-20/21,FEDERAL,NAYARIT,Distrito 2-TEPIC,DIPUTACION FEDERAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,HUGO ERIC LOPEZ TALAMANTES,04/04/2021,02/06/2021,06/04/2021 05:38:36 a.m.,ACTIVO,,1648189,,,3430.95,551.05,,,,5558.11,,9540.11
PREFO-CAM-20/21,FEDERAL,GUERRERO,Distrito 8-AYUTLA DE LOS LIBRES,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,ANTELMA LEON MARCIAL,04/04/2021,02/06/2021,06/04/2021 05:37:23 a.m.,ACTIVO,,1648189,,,,,26494.88,,,,85446.4,111941.28
PREFO-CAM-20/21,FEDERAL,CIUDAD DE MEXICO,Distrito 11-VENUSTIANO CARRANZA,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,IRLANDA GABRIELA PACHECO TORRES,04/04/2021,02/06/2021,06/04/2021 05:36:53 a.m.,ACTIVO,,1648189,,,,,26494.88,,,,85446.4,111941.28
PREFO-CAM-20/21,FEDERAL,NUEVO LEON,Distrito 2-APODACA,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,VALERIA PUENTE SANCHEZ,04/04/2021,02/06/2021,26/04/2021 04:00:05 p.m.,ACTIVO,,1648189,,,,,53929.61,,,,115208.02,169137.63
PREFO-CAM-20/21,FEDERAL,QUERETARO,Distrito 1-CADEREYTA DE MONTES,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,PEDRO SIERRA PEREZ,04/04/2021,02/06/2021,06/04/2021 05:37:29 a.m.,ACTIVO,,1648189,,,,,26494.88,,,,85446.4,111941.28
PREFO-CAM-20/21,FEDERAL,NAYARIT,Distrito 2-TEPIC,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,ANGELICA PATRICIA SANCHEZ MEDINA,04/04/2021,02/06/2021,06/04/2021 05:37:23 a.m.,ACTIVO,,1648189,,,,,41942.21,,,,176605.49,218547.7
PREFO-CAM-20/21,FEDERAL,MICHOACAN,Distrito 4-JIQUILPAN DE JUAREZ,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,MARIA DEL CARMEN HEMAN LOPEZ,04/04/2021,02/06/2021,06/04/2021 05:36:30 a.m.,ACTIVO,,1648189,,,,,26494.88,,,,85446.4,111941.28
PREFO-CAM-20/21,FEDERAL,BAJA CALIFORNIA SUR,Distrito 2-SAN JOSE DEL CABO,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,GUADALUPE MUNGUIA AVILES,04/04/2021,02/06/2021,06/04/2021 05:37:29 a.m.,ACTIVO,,1648189,,,,,26494.88,,,,85446.4,111941.28
PREFO-CAM-20/21,FEDERAL,CHIHUAHUA,Distrito 9-HIDALGO DEL PARRAL,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,FLORA IMELDA BEJARANO CRUZ,04/04/2021,02/06/2021,06/04/2021 05:36:42 a.m.,ACTIVO,,1648189,,,,,26494.88,,,,85446.4,111941.28
PREFO-CAM-20/21,FEDERAL,BAJA CALIFORNIA,Distrito 3-ENSENADA,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,ALEJANDRA GUTIERREZ CASTRO,04/04/2021,02/06/2021,06/04/2021 05:37:34 a.m.,ACTIVO,,1648189,,,,,26494.88,,,,85446.4,111941.28
PREFO-CAM-20/21,FEDERAL,OAXACA,Distrito 3-HEROICA CIUDAD DE HUAJUAPAN DE LEON,DIPUTACION FEDERAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,BASILIO ISMAEL GUERRERO CAMACHO,04/04/2021,02/06/2021,06/04/2021 05:40:44 a.m.,ACTIVO,,1648189,,,5886.95,551.05,2120,,,5558.11,4240,18356.11
PREFO-CAM-20/21,FEDERAL,CIUDAD DE MEXICO,Distrito 11-VENUSTIANO CARRANZA,DIPUTACION FEDERAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,ALEJANDRO OLIVOS CANSECO,04/04/2021,02/06/2021,06/04/2021 05:40:38 a.m.,ACTIVO,,1648189,,,10131.99,551.05,13803.39,,14406.9,5558.11,,44451.44
PREFO-CAM-20/21,FEDERAL,TAMAULIPAS,Distrito 2-REYNOSA,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,ISBY ARISBETH LOPEZ SANCHEZ,04/04/2021,02/06/2021,06/04/2021 05:36:42 a.m.,ACTIVO,,1648189,,,,,26494.88,,,,85446.4,111941.28
PREFO-CAM-20/21,FEDERAL,CIUDAD DE MEXICO,Distrito 16-ALVARO OBREGON,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,RAFAEL LUNA ALVISO,04/04/2021,02/06/2021,06/04/2021 05:36:37 a.m.,ACTIVO,,1648189,,,,,26494.88,,,,85446.4,111941.28
PREFO-CAM-20/21,FEDERAL,CHIHUAHUA,Distrito 4-JUAREZ,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,MAGDA KARINA ROBLES SARMIENTO,04/04/2021,02/06/2021,06/04/2021 05:36:30 a.m.,ACTIVO,,1648189,,,,,26494.88,,,,85446.4,111941.28
PREFO-CAM-20/21,FEDERAL,NUEVO LEON,Distrito 4-SAN NICOLAS DE LOS GARZA,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,MARCO ANTONIO CEPEDA ALVAREZ,04/04/2021,02/06/2021,06/04/2021 05:39:10 a.m.,ACTIVO,,1648189,,,,,53929.61,,,,115208.02,169137.63
PREFO-CAM-20/21,FEDERAL,NUEVO LEON,Distrito 5-MONTERREY,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,GRECIA NALLELY DE LA ROSA SANCHEZ,04/04/2021,02/06/2021,06/04/2021 05:38:11 a.m.,ACTIVO,,1648189,,,,,53929.61,,,,115208.02,169137.63
PREFO-CAM-20/21,FEDERAL,JALISCO,Distrito 8-GUADALAJARA,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,STEPHANY PAOLA IÑIGUEZ RUIZ,04/04/2021,02/06/2021,14/04/2021 12:28:11 a.m.,ACTIVO,,1648189,,,,,26494.88,,,,85446.4,111941.28
PREFO-CAM-20/21,FEDERAL,ZACATECAS,Distrito 4-GUADALUPE,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,OLGA LIVIA VAZQUEZ ESPARZA,04/04/2021,02/06/2021,06/04/2021 05:37:39 a.m.,ACTIVO,,1648189,,,,,26494.88,,,,85446.4,111941.28
PREFO-CAM-20/21,FEDERAL,JALISCO,Distrito 2-LAGOS DE MORENO,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,MARCELA ADRIANA MARTINEZ VALDIVIA,04/04/2021,02/06/2021,06/04/2021 05:39:15 a.m.,ACTIVO,,1648189,,,,,26494.88,,,,85446.4,111941.28
PREFO-CAM-20/21,FEDERAL,MICHOACAN,Distrito 7-ZACAPU,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,VIDAL IGNACIO APOLONIO,04/04/2021,02/06/2021,28/04/2021 10:04:54 p.m.,ACTIVO,,1648189,,,,,26494.88,,,,85446.4,111941.28
PREFO-CAM-20/21,FEDERAL,HIDALGO,Distrito 7-TEPEAPULCO,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,LILIANA VILLAVICENCIO RUIZ,04/04/2021,02/06/2021,06/04/2021 05:39:21 a.m.,ACTIVO,,1648189,,,,,27751.54,,,,85446.4,113197.94
PREFO-CAM-20/21,FEDERAL,GUERRERO,Distrito 5-TLAPA,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,MARISELA SALMERON FELICIANO,04/04/2021,02/06/2021,06/04/2021 05:37:34 a.m.,ACTIVO,,1648189,,,,,26494.88,,,,85446.4,111941.28
PREFO-CAM-20/21,FEDERAL,CIUDAD DE MEXICO,Distrito 23-COYOACAN,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,ROSALIA CONSUELO BUAUN SANCHEZ,04/04/2021,02/06/2021,06/04/2021 05:36:48 a.m.,ACTIVO,,1648189,,,,,26494.88,,,,85446.4,111941.28
PREFO-CAM-20/21,FEDERAL,CIUDAD DE MEXICO,Distrito 22-IZTAPALAPA,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,GUADALUPE MONCERRAT HERNANDEZ SOTELO,04/04/2021,02/06/2021,06/04/2021 05:36:48 a.m.,ACTIVO,,1648189,,,,,26494.88,,,,85446.4,111941.28
PREFO-CAM-20/21,FEDERAL,YUCATAN,Distrito 5-TICUL,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,HORTENCIA DE GUADALUPE POLANCO ROJAS,04/04/2021,02/06/2021,06/04/2021 05:39:09 a.m.,ACTIVO,,1648189,,,,,33949.04,,,,102705.71,136654.75
PREFO-CAM-20/21,FEDERAL,JALISCO,Distrito 11-GUADALAJARA,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,ANA CELINA VAZQUEZ RODRIGUEZ,04/04/2021,02/06/2021,06/04/2021 05:36:30 a.m.,ACTIVO,,1648189,,,,,26494.88,,,,85446.4,111941.28
PREFO-CAM-20/21,FEDERAL,PUEBLA,Distrito 8-CIUDAD SERDAN,DIPUTACION FEDERAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,ESTEFANIA VALERIA MORENO FLORES,04/04/2021,02/06/2021,06/04/2021 05:38:30 a.m.,ACTIVO,,1648189,,,21967,551.05,,,,5558.11,,28076.16
PREFO-CAM-20/21,FEDERAL,QUINTANA ROO,Distrito 2-CHETUMAL,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,CARLOS MARIO VILLANUEVA TENORIO,04/04/2021,02/06/2021,06/04/2021 05:36:42 a.m.,ACTIVO,,1648189,,,6900,,48122.83,,0,,91539.85,146562.68
PREFO-CAM-20/21,FEDERAL,CHIHUAHUA,Distrito 8-CHIHUAHUA,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,MARTHA MEDINA RAMIREZ,04/04/2021,02/06/2021,06/04/2021 05:36:42 a.m.,ACTIVO,,1648189,,,,,26494.88,,,,85446.4,111941.28
PREFO-CAM-20/21,FEDERAL,CHIAPAS,Distrito 8-COMITAN DE DOMINGUEZ,DIPUTACION FEDERAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,NURY DEL IVANE JIMENEZ PEREZ,04/04/2021,02/06/2021,06/04/2021 05:40:44 a.m.,ACTIVO,,1648189,,,4200.18,551.05,,,,5558.11,,10309.34
PREFO-CAM-20/21,FEDERAL,TABASCO,Distrito 4-VILLAHERMOSA,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,ALEJANDRA BALDERAS FLORES,04/04/2021,02/06/2021,06/04/2021 05:38:11 a.m.,ACTIVO,,1648189,,,,,26494.88,,,,85446.4,111941.28
PREFO-CAM-20/21,FEDERAL,CIUDAD DE MEXICO,Distrito 12-CUAUHTEMOC,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,SALVADOR LOYO ARECHANDIETA,04/04/2021,02/06/2021,06/04/2021 05:36:42 a.m.,ACTIVO,,1648189,,,40000,,26494.88,,,,85446.4,151941.28
PREFO-CAM-20/21,FEDERAL,NUEVO LEON,Distrito 1-SANTA CATARINA,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,LINDA AURORA PERALES LEAL,04/04/2021,02/06/2021,06/04/2021 05:39:33 a.m.,ACTIVO,,1648189,,,,,53929.61,,,,115208.02,169137.63
PREFO-CAM-20/21,FEDERAL,HIDALGO,Distrito 5-TULA DE ALLENDE,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,JOSE ALBERTO MARTINEZ GUZMAN,04/04/2021,02/06/2021,06/04/2021 05:39:21 a.m.,ACTIVO,,1648189,,,11988.63,,36751.54,,,,92677.92,141418.09
PREFO-CAM-20/21,FEDERAL,CHIAPAS,Distrito 6-TUXTLA GUTIERREZ,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,JORGE ARTURO SANCHEZ FLORES,04/04/2021,02/06/2021,06/04/2021 05:37:11 a.m.,ACTIVO,,1648189,,,,,26494.88,,,,85446.4,111941.28
PREFO-CAM-20/21,FEDERAL,SAN LUIS POTOSI,Distrito 2-SOLEDAD DE GRACIANO SANCHEZ,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,DIEGO DARIO GUTIERREZ FLORES,04/04/2021,02/06/2021,06/04/2021 05:37:11 a.m.,ACTIVO,,1648189,,,,,26494.88,,,,85446.4,111941.28
PREFO-CAM-20/21,FEDERAL,DURANGO,Distrito 2-GOMEZ PALACIO,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,LETICIA GAMBOA GARCIA,04/04/2021,02/06/2021,06/04/2021 05:37:11 a.m.,ACTIVO,,1648189,,,,,26494.88,,,,85446.4,111941.28
PREFO-CAM-20/21,FEDERAL,VERACRUZ,Distrito 11-COATZACOALCOS,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,CONSUELO VALENTIN JIMENEZ,04/04/2021,02/06/2021,06/04/2021 05:32:35 a.m.,ACTIVO,,1648189,,,,,26494.88,,,,85446.4,111941.28
PREFO-CAM-20/21,FEDERAL,GUERRERO,Distrito 4-ACAPULCO,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,VIOLETA ARROYO SANTOS,04/04/2021,02/06/2021,06/04/2021 05:39:21 a.m.,ACTIVO,,1648189,,,,,26494.88,,,,85446.4,111941.28
PREFO-CAM-20/21,FEDERAL,GUERRERO,Distrito 9-ACAPULCO,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,ANA LILIA PINACHO QUITERIO,04/04/2021,02/06/2021,06/04/2021 05:39:21 a.m.,ACTIVO,,1648189,,,,,26494.88,,,,85446.4,111941.28
PREFO-CAM-20/21,FEDERAL,SONORA,Distrito 3-HERMOSILLO,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,LUZ MARINA DELGADO TARAZON,04/04/2021,02/06/2021,06/04/2021 05:38:11 a.m.,ACTIVO,,1648189,,,,,26494.88,,,,85446.4,111941.28
PREFO-CAM-20/21,FEDERAL,GUERRERO,Distrito 7-CHILPANCINGO,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,OLGA REBECA ROBLEDO FIGUEROA,04/04/2021,02/06/2021,06/04/2021 05:37:39 a.m.,ACTIVO,,1648189,,,,,26494.88,,,,85446.4,111941.28
PREFO-CAM-20/21,FEDERAL,TABASCO,Distrito 5-PARAISO,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,MARIA DEL ROSARIO VAZQUEZ YEE,04/04/2021,02/06/2021,06/04/2021 05:37:39 a.m.,ACTIVO,,1648189,,,,,26494.88,,,,85446.4,111941.28
PREFO-CAM-20/21,FEDERAL,CIUDAD DE MEXICO,Distrito 14-TLALPAN,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,ADRIANA SOFIA SANCHEZ SCOTT,04/04/2021,02/06/2021,06/04/2021 05:36:48 a.m.,ACTIVO,,1648189,,,,,26494.88,,,,85446.4,111941.28
PREFO-CAM-20/21,FEDERAL,GUERRERO,Distrito 5-TLAPA,DIPUTACION FEDERAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,GABRIELA ESPINAL FLORES,04/04/2021,02/06/2021,06/04/2021 05:38:24 a.m.,ACTIVO,,1648189,,,3430.95,4044.99,,,,5558.11,,13034.05
PREFO-CAM-20/21,FEDERAL,VERACRUZ,Distrito 16-CORDOBA,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,MARIA DEL ROCIO LILIA VERA VAZQUEZ,04/04/2021,02/06/2021,06/04/2021 05:32:35 a.m.,ACTIVO,,1648189,,,,,26494.88,,,,85446.4,111941.28
PREFO-CAM-20/21,FEDERAL,GUERRERO,Distrito 2-IGUALA,DIPUTACION FEDERAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,PRISCILLA PACHECO ROMERO,04/04/2021,02/06/2021,06/04/2021 05:39:03 a.m.,ACTIVO,,1648189,,,3430.95,4044.99,,,,5558.11,,13034.05
PREFO-CAM-20/21,FEDERAL,PUEBLA,Distrito 7-TEPEACA,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,JUAN FLORES MATIAS,04/04/2021,02/06/2021,06/04/2021 05:36:37 a.m.,ACTIVO,,1648189,,,,,26494.88,,,,85446.4,111941.28
PREFO-CAM-20/21,FEDERAL,CHIHUAHUA,Distrito 7-CUAUHTEMOC,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,KARINA YUDITH RODRIGUEZ FLORES,04/04/2021,02/06/2021,06/04/2021 05:34:18 a.m.,ACTIVO,,1648189,,,,,26494.88,,,,85446.4,111941.28
PREFO-CAM-20/21,FEDERAL,QUINTANA ROO,Distrito 3-CANCUN,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,HUMBERTO OBET MONTIEL HERRERA,04/04/2021,02/06/2021,06/04/2021 05:33:58 a.m.,ACTIVO,,1648189,,,,,30443.23,,,,91539.85,121983.08
PREFO-CAM-20/21,FEDERAL,SINALOA,Distrito 2-LOS MOCHIS,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,CARLOS DIAZ DE LEON VALDEZ,04/04/2021,02/06/2021,06/04/2021 05:33:58 a.m.,ACTIVO,,1648189,,,,,26494.88,,,,85446.4,111941.28
PREFO-CAM-20/21,FEDERAL,CIUDAD DE MEXICO,Distrito 18-IZTAPALAPA,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,EDUARDO GRECO GUTIERREZ MENDEZ,04/04/2021,02/06/2021,06/04/2021 05:36:58 a.m.,ACTIVO,,1648189,,,,,26494.88,,,,85446.4,111941.28
PREFO-CAM-20/21,FEDERAL,SINALOA,Distrito 7-CULIACAN DE ROSALES,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,MARTHA GUADALUPE ADRIAN OCHOA,04/04/2021,02/06/2021,06/04/2021 05:36:48 a.m.,ACTIVO,,1648189,,,,,26494.88,,,,85446.4,111941.28
PREFO-CAM-20/21,FEDERAL,VERACRUZ,Distrito 9-COATEPEC,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,SABINO LOPEZ MARQUEZ,04/04/2021,02/06/2021,06/04/2021 05:33:58 a.m.,ACTIVO,,1648189,,,,,26494.88,,,,85446.4,111941.28
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 15-IRAPUATO,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,JOSELYN VIRIDIANA ROCHA ROSAS,04/04/2021,02/06/2021,06/04/2021 05:37:29 a.m.,ACTIVO,,1648189,,,,,26494.88,,,,85446.4,111941.28
PREFO-CAM-20/21,FEDERAL,JALISCO,Distrito 5-PUERTO VALLARTA,DIPUTACION FEDERAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,ARACELI SANCHEZ MEDINA,04/04/2021,02/06/2021,06/04/2021 05:38:24 a.m.,ACTIVO,,1648189,,,3430.95,551.05,,,14406.9,5558.11,,23947.01
PREFO-CAM-20/21,FEDERAL,MORELOS,Distrito 2-JIUTEPEC,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,JOSE ANTONIO ALBARRAN CONTRERAS,04/04/2021,02/06/2021,06/04/2021 05:39:27 a.m.,ACTIVO,,1648189,,,28886.3,,34294.88,,,,88246.4,151427.58
PREFO-CAM-20/21,FEDERAL,JALISCO,Distrito 2-LAGOS DE MORENO,DIPUTACION FEDERAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,EPIFANIA SOCORRO VAZQUEZ FIGUEROA,04/04/2021,02/06/2021,06/04/2021 05:40:14 a.m.,ACTIVO,,1648189,,,3430.95,551.05,,,14406.9,5558.11,,23947.01
PREFO-CAM-20/21,FEDERAL,JALISCO,Distrito 18-AUTLAN DE NAVARRO,DIPUTACION FEDERAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,CLARISSA ROSALBA BENITEZ GARCIA,04/04/2021,02/06/2021,06/04/2021 05:38:24 a.m.,ACTIVO,,1648189,,,3430.95,551.05,,,14406.9,5558.11,,23947.01
PREFO-CAM-20/21,FEDERAL,GUERRERO,Distrito 4-ACAPULCO,DIPUTACION FEDERAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,MARIA ELDA MIRANDA HERNANDEZ,04/04/2021,02/06/2021,06/04/2021 05:40:20 a.m.,ACTIVO,,1648189,,,3560.95,4044.99,4613.1,,,5558.11,2923,20700.15
PREFO-CAM-20/21,FEDERAL,CHIAPAS,Distrito 9-TUXTLA GUTIERREZ,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,VICENTE VAZQUEZ GONZALEZ,04/04/2021,02/06/2021,06/04/2021 05:36:42 a.m.,ACTIVO,,1648189,,,,,26494.88,,,,85446.4,111941.28
PREFO-CAM-20/21,FEDERAL,GUERRERO,Distrito 6-CHILAPA,DIPUTACION FEDERAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,SAULO AZUA REYES,04/04/2021,02/06/2021,06/04/2021 05:40:08 a.m.,ACTIVO,,1648189,,,8430.95,4044.99,4096,,,5558.11,3450,25580.05
PREFO-CAM-20/21,FEDERAL,JALISCO,Distrito 10-ZAPOPAN,DIPUTACION FEDERAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,GUADALUPE JASAAI NOCHEBUENA BECERRA,04/04/2021,02/06/2021,06/04/2021 05:40:01 a.m.,ACTIVO,,1648189,,,3430.95,551.05,,,14406.9,5558.11,,23947.01
PREFO-CAM-20/21,FEDERAL,HIDALGO,Distrito 2-IXMIQUILPAN,DIPUTACION FEDERAL MR,C,FUERZA POR MÉXICO,FS X MÉXICO,HORTENCIA MARTINEZ OLIVARES,04/04/2021,02/06/2021,06/04/2021 05:39:21 a.m.,ACTIVO,,1648189,,,4596.5,,26494.88,,,,85446.4,116537.78
PREFO-CAM-20/21,FEDERAL,ZACATECAS,Distrito 1-FRESNILLO,DIPUTACION FEDERAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,SALVADOR SOLIS GUERRERO,04/04/2021,02/06/2021,06/04/2021 05:39:03 a.m.,ACTIVO,,1648189,,,32223.84,551.05,20633.04,,,6863.11,14165.79,74436.83
